OBJECTID,location,population,population_white,population_white_only,population_hispanic,population_black,population_asian,population_native,population_native_islander,population_other,population_two_or_more,male_population,population_white_male,population_white_only_male,population_hispanic_male,population_black_male,population_asian_male,population_native_male,population_native_islander_male,population_other_male,population_two_or_more_male,female_population,population_white_female,population_white_only_female,population_hispanic_female,population_black_female,population_asian_female,population_native_female,population_native_islander_female,population_other_female,population_two_or_more_female,pct_white,pct_white_only,pct_hispanic,pct_black,pct_asian,pct_native,pct_native_islander,pct_other,pct_two_or_more,pop_num,pop_white_num,pop_black_num,pop_white_only_num,pop_hispanic_num,pop_native_islander_num,pop_other_num,pop_two_or_more_num,pop_native_num,pop_asian_num,majority_race,GEOIDFQ
2772,"Mason County, Washington",66968,52450,50737,8128,689,682,1309,186,4668,6984,34904,27046,26060,4475,525,229,638,120,2544,3802,32064,25404,24677,3653,164,453,671,66,2124,3182,78.32098913,75.76305101,12.13714013,1.0288496,1.018396846,1.954664915,0.277744594,6.97049337,10.42886155,66968,52450,689,50737,8128,186,4668,6984,1309,682,White,0500000US53045
2773,"Nash County, North Carolina",95451,46001,44761,7578,38787,817,622,12,4997,4215,46022,22602,21901,3976,17847,374,205,12,2598,2384,49429,23399,22860,3602,20940,443,417,0,2399,1831,48.19331385,46.89421798,7.939152026,40.63550932,0.855936554,0.651643252,0.012571896,5.235146829,4.415878304,95451,46001,38787,44761,7578,12,4997,4215,622,817,White,0500000US37127
2774,"York County, Virginia",70590,48789,47260,5340,9245,4147,123,180,1102,7004,34984,24551,23896,2614,4180,1720,73,73,455,3932,35606,24238,23364,2726,5065,2427,50,107,647,3072,69.1160221,66.94999292,7.56481088,13.09675591,5.874769797,0.174245644,0.254993625,1.561127638,9.922085281,70590,48789,9245,47260,5340,180,1102,7004,123,4147,White,0500000US51199
2775,"Gooding County, Idaho",15740,11348,10084,4876,10,116,384,0,1802,2080,7943,5787,5157,2595,4,25,73,0,956,1098,7797,5561,4927,2281,6,91,311,0,846,982,72.09656925,64.0660737,30.97839898,0.063532402,0.736975858,2.439644219,0,11.44853875,13.21473952,15740,11348,10,10084,4876,0,1802,2080,384,116,White,0500000US16047
2776,"Tipton County, Tennessee",61339,45796,45251,1829,11419,305,156,0,822,2841,30295,22733,22402,1033,5633,114,42,0,381,1392,31044,23063,22849,796,5786,191,114,0,441,1449,74.66049332,73.77198846,2.981789726,18.61621481,0.497236668,0.254324329,0,1.340093578,4.631637294,61339,45796,11419,45251,1829,0,822,2841,156,305,White,0500000US47167
2777,"West Baton Rouge Parish, Louisiana",27666,15013,14664,1235,11215,125,0,223,449,641,13685,7629,7445,784,5239,36,0,223,313,245,13981,7384,7219,451,5976,89,0,0,136,396,54.26516302,53.00368684,4.463962987,40.53712138,0.451818116,0,0.806043519,1.622930673,2.316923299,27666,15013,11215,14664,1235,223,449,641,0,125,White,0500000US22121
2778,"Putnam County, Missouri",4675,4507,4453,133,7,0,21,0,0,140,2392,2320,2303,52,7,0,0,0,0,65,2283,2187,2150,81,0,0,21,0,0,75,96.40641711,95.2513369,2.844919786,0.14973262,0,0.449197861,0,0,2.994652406,4675,4507,7,4453,133,0,0,140,21,0,White,0500000US29171
2779,"Teton County, Wyoming",23358,18793,18421,3445,137,330,42,1,2543,1512,12298,10023,9826,1768,128,88,11,1,1437,610,11060,8770,8595,1677,9,242,31,0,1106,902,80.45637469,78.86377258,14.74869424,0.586522819,1.412792191,0.179809915,0.004281188,10.88706225,6.473156948,23358,18793,137,18421,3445,1,2543,1512,42,330,White,0500000US56039
2780,"Grant County, Wisconsin",51678,48668,48193,1273,938,432,67,3,339,1231,26787,24949,24710,703,692,174,45,3,197,727,24891,23719,23483,570,246,258,22,0,142,504,94.17547119,93.25631797,2.463330624,1.815085723,0.835945664,0.12964898,0.005805178,0.655985139,2.382058129,51678,48668,938,48193,1273,3,339,1231,67,432,White,0500000US55043
2781,"Morton County, North Dakota",33479,29414,29273,1413,582,72,1225,41,864,1281,16847,14915,14794,739,272,0,464,5,431,760,16632,14499,14479,674,310,72,761,36,433,521,87.85806028,87.43690074,4.22055617,1.738403178,0.215060187,3.659010126,0.122464829,2.580722244,3.82627916,33479,29414,582,29273,1413,41,864,1281,1225,72,White,0500000US38059
2782,"Chowan County, North Carolina",13814,8319,8293,534,4593,10,14,0,376,502,6772,4133,4133,424,2088,0,14,0,321,216,7042,4186,4160,110,2505,10,0,0,55,286,60.22151441,60.03329955,3.86564355,33.24887795,0.072390329,0.10134646,0,2.721876357,3.633994498,13814,8319,4593,8293,534,0,376,502,14,10,White,0500000US37041
2783,"Buncombe County, North Carolina",271790,225935,220778,22443,14702,3144,565,95,5800,21549,131332,108853,105920,11452,7076,1310,242,22,2794,11035,140458,117082,114858,10991,7626,1834,323,73,3006,10514,83.12851834,81.23109754,8.2574782,5.409323375,1.156775452,0.207881085,0.034953457,2.134000515,7.928547776,271790,225935,14702,220778,22443,95,5800,21549,565,3144,White,0500000US37021
2784,"Plumas County, California",19607,17071,16039,1965,266,170,341,56,208,1495,9999,8541,8091,1009,161,101,241,4,102,849,9608,8530,7948,956,105,69,100,52,106,646,87.06584383,81.8024175,10.02193094,1.356658336,0.867037283,1.739174785,0.285612281,1.060845616,7.624827868,19607,17071,266,16039,1965,56,208,1495,341,170,White,0500000US06063
2785,"Petersburg city, Virginia",33365,5293,4888,2013,25758,412,17,21,195,1669,15060,2437,2252,975,11528,173,10,8,139,765,18305,2856,2636,1038,14230,239,7,13,56,904,15.86392927,14.65008242,6.033268395,77.20065937,1.234826914,0.050951596,0.062940207,0.584444777,5.002247865,33365,5293,25758,4888,2013,21,195,1669,17,412,Black,0500000US51730
2786,"Laurens County, Georgia",49619,28351,28055,1530,18593,467,122,140,1103,843,23384,13848,13670,656,8397,222,58,32,482,345,26235,14503,14385,874,10196,245,64,108,621,498,57.13738689,56.54084121,3.083496241,37.47153308,0.941171729,0.245873557,0.282149983,2.222938794,1.698945968,49619,28351,18593,28055,1530,140,1103,843,122,467,White,0500000US13175
2787,"New York County, New York",1627788,820395,754045,395429,227801,201924,7405,834,196082,173347,777241,398144,366574,189816,108103,89145,3403,407,95132,82907,850547,422251,387471,205613,119698,112779,4002,427,100950,90440,50.39937633,46.32329271,24.292414,13.9945128,12.40480947,0.454911819,0.051235173,12.04591753,10.64923688,1627788,820395,227801,754045,395429,834,196082,173347,7405,201924,White,0500000US36061
2788,"Benton County, Arkansas",294541,194407,179996,53388,5357,12840,3318,2030,11039,65550,147765,96695,89376,27426,2987,6893,1605,1115,6127,32343,146776,97712,90620,25962,2370,5947,1713,915,4912,33207,66.00337474,61.11067729,18.12582968,1.818762074,4.359325187,1.126498518,0.689207954,3.747865323,22.2549662,294541,194407,5357,179996,53388,2030,11039,65550,3318,12840,White,0500000US05007
2789,"Isabela Municipio, Puerto Rico",42878,22672,360,41935,2652,33,75,28,10620,6798,20859,10782,157,20317,1383,0,46,0,5597,3051,22019,11890,203,21618,1269,33,29,28,5023,3747,52.87560054,0.839591399,97.80073697,6.184989972,0.076962545,0.174914875,0.065301553,24.76794627,15.85428425,42878,22672,2652,360,41935,28,10620,6798,75,33,Hispanic/Latino,0500000US72071
2790,"Marion County, Florida",387697,278140,258819,61736,48781,6113,1012,77,12439,41135,187158,133198,123793,31094,22811,2784,580,45,6370,21370,200539,144942,135026,30642,25970,3329,432,32,6069,19765,71.74159202,66.75806106,15.92377553,12.58224851,1.576746789,0.261028587,0.019860871,3.20843339,10.61008984,387697,278140,48781,258819,61736,77,12439,41135,1012,6113,White,0500000US12083
2791,"Nottoway County, Virginia",15597,8626,8436,745,5856,101,17,0,67,930,8510,4577,4421,412,3427,77,17,0,36,376,7087,4049,4015,333,2429,24,0,0,31,554,55.30550747,54.08732449,4.776559595,37.54568186,0.647560428,0.10899532,0,0.429569789,5.962685132,15597,8626,5856,8436,745,0,67,930,17,101,White,0500000US51135
2792,"Warren County, New Jersey",110238,88262,84170,13343,6075,3284,399,21,3707,8490,54768,43464,41350,6822,3215,1649,237,12,1676,4515,55470,44798,42820,6521,2860,1635,162,9,2031,3975,80.06495038,76.35298173,12.10381175,5.510803897,2.979009053,0.361944157,0.019049692,3.362724287,7.701518533,110238,88262,6075,84170,13343,21,3707,8490,399,3284,White,0500000US34041
2793,"Columbia County, New York",61245,51938,51016,3658,1981,1375,100,6,1738,4107,30964,25929,25453,1952,1117,680,83,0,1033,2122,30281,26009,25563,1706,864,695,17,6,705,1985,84.80365744,83.29822843,5.972732468,3.234549759,2.245081231,0.163278635,0.009796718,2.837782676,6.705853539,61245,51938,1981,51016,3658,6,1738,4107,100,1375,White,0500000US36021
2794,"Martinsville city, Virginia",13584,5860,5669,1091,6011,153,0,13,400,1147,6524,2798,2656,699,2836,50,0,13,217,610,7060,3062,3013,392,3175,103,0,0,183,537,43.13898704,41.73292108,8.031507656,44.25058893,1.126325088,0,0.095700824,2.944640754,8.443757362,13584,5860,6011,5669,1091,13,400,1147,0,153,Black,0500000US51690
2795,"Platte County, Missouri",108751,86636,84300,7535,8316,2718,275,618,2781,7407,53916,42690,41541,3750,4330,1273,138,467,1375,3643,54835,43946,42759,3785,3986,1445,137,151,1406,3764,79.66455481,77.51652858,6.92867192,7.646826236,2.499287363,0.252871238,0.568270637,2.557217865,6.810971853,108751,86636,8316,84300,7535,618,2781,7407,275,2718,White,0500000US29165
2796,"Buchanan County, Missouri",83855,68982,67651,5901,4812,1010,356,599,2528,5568,42462,34178,33463,3136,2932,482,239,222,1270,3139,41393,34804,34188,2765,1880,528,117,377,1258,2429,82.26343092,80.67616719,7.037147457,5.738477133,1.20446008,0.424542365,0.714328305,3.014727804,6.640033391,83855,68982,4812,67651,5901,599,2528,5568,356,1010,White,0500000US29021
2797,"Limestone County, Alabama",107577,81012,79087,7785,13720,1969,1123,94,2879,6780,53922,40635,39514,4252,6909,665,453,54,1802,3404,53655,40377,39573,3533,6811,1304,670,40,1077,3376,75.30605985,73.51664389,7.236676985,12.75365552,1.830316889,1.043903437,0.087379273,2.676222613,6.302462422,107577,81012,13720,79087,7785,94,2879,6780,1123,1969,White,0500000US01083
2798,"Henry County, Indiana",48896,45480,45196,1055,1140,252,35,0,548,1441,25791,23453,23330,691,1071,63,8,0,374,822,23105,22027,21866,364,69,189,27,0,174,619,93.01374346,92.43291885,2.157640707,2.331479058,0.515379581,0.071580497,0,1.120746073,2.947071335,48896,45480,1140,45196,1055,0,548,1441,35,252,White,0500000US18065
2799,"Polk County, Nebraska",5209,4801,4738,301,4,4,4,0,123,273,2604,2414,2383,141,4,0,1,0,58,127,2605,2387,2355,160,0,4,3,0,65,146,92.16740257,90.95795738,5.778460357,0.076790171,0.076790171,0.076790171,0,2.361297754,5.240929161,5209,4801,4,4738,301,0,123,273,4,4,White,0500000US31143
2800,"Ottawa County, Ohio",40161,37241,36507,2093,448,140,74,8,778,1472,20112,18579,18302,1112,264,67,30,0,422,750,20049,18662,18205,981,184,73,44,8,356,722,92.72926471,90.90162098,5.211523617,1.115510072,0.348596897,0.18425836,0.019919823,1.937202759,3.665247379,40161,37241,448,36507,2093,8,778,1472,74,140,White,0500000US39123
2801,"Norman County, Minnesota",6411,5756,5635,334,69,58,90,0,40,398,3300,2953,2876,198,62,8,53,0,25,199,3111,2803,2759,136,7,50,37,0,15,199,89.78318515,87.89580409,5.209795664,1.076275152,0.904695055,1.403837155,0,0.623927624,6.208079863,6411,5756,69,5635,334,0,40,398,90,58,White,0500000US27107
2802,"Hennepin County, Minnesota",1268903,857471,836929,97813,168909,90458,7607,304,46583,97571,631257,424510,414232,50852,83989,44919,3361,209,25005,49264,637646,432961,422697,46961,84920,45539,4246,95,21578,48307,67.57577214,65.95689347,7.708469442,13.31141939,7.128834907,0.599494209,0.023957702,3.671123797,7.68939785,1268903,857471,168909,836929,97813,304,46583,97571,7607,90458,White,0500000US27053
2803,"Centre County, Pennsylvania",158041,134114,131999,5630,5265,9569,259,49,950,7835,83195,69714,68588,3178,3468,5065,90,49,536,4273,74846,64400,63411,2452,1797,4504,169,0,414,3562,84.86025778,83.52199746,3.562366728,3.331414,6.054757943,0.163881524,0.031004613,0.601109839,4.9575743,158041,134114,5265,131999,5630,49,950,7835,259,9569,White,0500000US42027
2804,"Bee County, Texas",31000,17754,8641,19187,1883,181,251,0,2390,8541,19230,10276,5689,10839,1715,95,146,0,1403,5595,11770,7478,2952,8348,168,86,105,0,987,2946,57.27096774,27.87419355,61.89354839,6.074193548,0.583870968,0.809677419,0,7.709677419,27.5516129,31000,17754,1883,8641,19187,0,2390,8541,251,181,Hispanic/Latino,0500000US48025
2805,"Henderson County, Tennessee",27906,24498,24035,793,2125,35,31,0,250,967,13679,11934,11681,325,1173,14,9,0,38,511,14227,12564,12354,468,952,21,22,0,212,456,87.78757257,86.12843116,2.841682792,7.614849853,0.125421056,0.111087221,0,0.895864689,3.465204615,27906,24498,2125,24035,793,0,250,967,31,35,White,0500000US47077
2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US60030
2807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US60010
2808,"Tama County, Iowa",16982,13845,13393,1919,196,107,1151,6,352,1325,8597,7003,6730,1073,82,60,553,4,259,636,8385,6842,6663,846,114,47,598,2,93,689,81.52749971,78.86585797,11.30020021,1.154163232,0.630078907,6.777764692,0.035331527,2.072782947,7.80237899,16982,13845,196,13393,1919,6,352,1325,1151,107,White,0500000US19171
2809,"Seward County, Kansas",21640,8764,5603,14418,587,514,337,48,5438,5952,11362,4313,2756,7517,436,284,133,48,2930,3218,10278,4451,2847,6901,151,230,204,0,2508,2734,40.49907579,25.89186691,66.62661738,2.712569316,2.375231054,1.557301294,0.22181146,25.12939002,27.50462107,21640,8764,587,5603,14418,48,5438,5952,337,514,Hispanic/Latino,0500000US20175
2810,"Monroe County, Iowa",7546,7189,7176,58,16,62,9,11,9,250,3799,3606,3606,31,7,27,9,11,5,134,3747,3583,3570,27,9,35,0,0,4,116,95.2690167,95.09673999,0.768619136,0.212032865,0.821627352,0.119268487,0.145772595,0.119268487,3.313013517,7546,7189,16,7176,58,11,9,250,9,62,White,0500000US19135
2811,"Richardson County, Nebraska",7797,7139,7088,171,97,2,106,0,10,443,3933,3568,3546,117,76,0,79,0,8,202,3864,3571,3542,54,21,2,27,0,2,241,91.56085674,90.90675901,2.193151212,1.244068231,0.025650891,1.359497243,0,0.128254457,5.681672438,7797,7139,97,7088,171,0,10,443,106,2,White,0500000US31147
2812,"Christian County, Illinois",33684,31334,30797,1093,890,242,26,7,286,899,17479,16198,15954,488,646,100,15,4,92,424,16205,15136,14843,605,244,142,11,3,194,475,93.0233939,91.42916518,3.24486403,2.642204014,0.71844199,0.077187982,0.02078138,0.849067807,2.668922931,33684,31334,890,30797,1093,7,286,899,26,242,White,0500000US17021
2813,"Nassau County, Florida",94653,81326,79754,5052,5250,1212,264,27,1669,4905,46910,40021,39282,2612,2752,655,142,27,971,2342,47743,41305,40472,2440,2498,557,122,0,698,2563,85.92015044,84.2593473,5.337390257,5.546575386,1.280466546,0.278913505,0.028525245,1.763282727,5.182086146,94653,81326,5250,79754,5052,27,1669,4905,264,1212,White,0500000US12089
2814,"Washington County, Florida",25259,19709,19412,973,3428,226,240,0,409,1247,13276,10014,9893,534,2112,49,120,0,251,730,11983,9695,9519,439,1316,177,120,0,158,517,78.02763371,76.85181519,3.852092324,13.57140029,0.894730591,0.95015638,0,1.619224831,4.936854191,25259,19709,3428,19412,973,0,409,1247,240,226,White,0500000US12133
2815,"Baker County, Georgia",2830,1388,1380,73,1151,161,20,0,19,91,1359,702,697,44,549,10,20,0,19,59,1471,686,683,29,602,151,0,0,0,32,49.0459364,48.76325088,2.5795053,40.67137809,5.689045936,0.706713781,0,0.671378092,3.215547703,2830,1388,1151,1380,73,0,19,91,20,161,White,0500000US13007
2816,"Thomas County, Georgia",45696,26633,26125,1730,16377,395,150,16,521,1604,21648,12939,12628,868,7449,132,35,16,346,731,24048,13694,13497,862,8928,263,115,0,175,873,58.2830007,57.17130602,3.785889356,35.83902311,0.864408263,0.328256303,0.035014006,1.140143557,3.510154062,45696,26633,16377,26125,1730,16,521,1604,150,395,White,0500000US13275
2817,"Anderson County, Kentucky",24098,22461,22214,578,679,31,0,0,149,778,12190,11082,10975,385,481,0,0,0,121,506,11908,11379,11239,193,198,31,0,0,28,272,93.20690514,92.18192381,2.398539298,2.817661217,0.128641381,0,0,0.618308573,3.228483692,24098,22461,679,22214,578,0,149,778,0,31,White,0500000US21005
2818,"Oldham County, Kentucky",68600,60073,59194,3301,2545,1086,118,6,800,3972,35968,30885,30391,1878,1691,453,86,6,438,2409,32632,29188,28803,1423,854,633,32,0,362,1563,87.56997085,86.28862974,4.811953353,3.709912536,1.583090379,0.172011662,0.008746356,1.166180758,5.790087464,68600,60073,2545,59194,3301,6,800,3972,118,1086,White,0500000US21185
2819,"Cherokee County, Georgia",274539,214561,204916,33341,19719,5784,3212,84,9922,21257,135925,105917,100853,17487,9644,2540,2144,33,5242,10405,138614,108644,104063,15854,10075,3244,1068,51,4680,10852,78.15319499,74.64003293,12.14435836,7.182586081,2.106804498,1.169961281,0.030596746,3.614058476,7.742797927,274539,214561,19719,204916,33341,84,9922,21257,3212,5784,White,0500000US13057
2820,"Oliver County, North Dakota",1821,1674,1674,55,0,33,0,6,0,108,989,894,894,45,0,0,0,0,0,95,832,780,780,10,0,33,0,6,0,13,91.92751236,91.92751236,3.020318506,0,1.812191104,0,0.329489292,0,5.930807249,1821,1674,0,1674,55,6,0,108,0,33,White,0500000US38065
2821,"Osceola County, Michigan",23122,21537,21368,463,251,82,78,1,292,881,11803,10906,10816,220,204,23,53,1,132,484,11319,10631,10552,243,47,59,25,0,160,397,93.14505666,92.41415102,2.002421936,1.085546233,0.354640602,0.33734106,0.004324885,1.262866534,3.810224029,23122,21537,251,21368,463,1,292,881,78,82,White,0500000US26133
2822,"McNairy County, Tennessee",25933,23579,23172,520,1363,120,66,0,60,745,12811,11558,11393,181,756,120,2,0,10,365,13122,12021,11779,339,607,0,64,0,50,380,90.9227625,89.35333359,2.005167162,5.255851618,0.462730883,0.254501986,0,0.231365442,2.872787568,25933,23579,1363,23172,520,0,60,745,66,120,White,0500000US47109
2823,"Adams County, Washington",20690,9880,6640,13255,77,129,516,56,5889,4143,10606,4981,3357,6819,33,64,252,56,3206,2014,10084,4899,3283,6436,44,65,264,0,2683,2129,47.75253746,32.09279845,64.06476559,0.372160464,0.623489609,2.493958434,0.270662156,28.46302562,20.02416626,20690,9880,77,6640,13255,56,5889,4143,516,129,Hispanic/Latino,0500000US53001
2824,"Dade County, Missouri",7627,7135,7075,162,29,28,29,2,6,398,3880,3665,3624,84,8,2,6,2,3,194,3747,3470,3451,78,21,26,23,0,3,204,93.54923299,92.76255408,2.124033041,0.380228137,0.367116822,0.380228137,0.02622263,0.07866789,5.218303396,7627,7135,29,7075,162,2,6,398,29,28,White,0500000US29057
2825,"St. Mary Parish, Louisiana",48455,27189,26135,4536,14084,633,788,11,1841,3909,23727,13152,12756,2358,6760,386,420,0,1016,1993,24728,14037,13379,2178,7324,247,368,11,825,1916,56.11185636,53.93664225,9.361263028,29.06614384,1.306366732,1.626251161,0.022701476,3.799401507,8.067278919,48455,27189,14084,26135,4536,11,1841,3909,788,633,White,0500000US22101
2826,"Chittenden County, Vermont",168831,147173,145454,4773,4346,6545,219,58,1231,9259,83058,72228,71381,2330,2510,3079,138,42,563,4498,85773,74945,74073,2443,1836,3466,81,16,668,4761,87.17178717,86.15360923,2.827087442,2.574171805,3.876657723,0.129715514,0.034353881,0.729131498,5.484182407,168831,147173,4346,145454,4773,58,1231,9259,219,6545,White,0500000US50007
2827,"Le Sueur County, Minnesota",28936,26515,25941,1922,255,154,84,0,828,1100,14693,13574,13267,879,139,29,54,0,306,591,14243,12941,12674,1043,116,125,30,0,522,509,91.63325961,89.64957147,6.642244954,0.881255184,0.532209013,0.290295825,0,2.861487421,3.80149295,28936,26515,255,25941,1922,0,828,1100,84,154,White,0500000US27079
2828,"Douglas County, Washington",43733,27075,25892,15162,209,409,399,155,10766,4720,22622,13761,13019,8217,137,181,228,61,5847,2407,21111,13314,12873,6945,72,228,171,94,4919,2313,61.90977065,59.20471955,34.66947157,0.477899984,0.935220543,0.912354515,0.354423433,24.61756568,10.79276519,43733,27075,209,25892,15162,155,10766,4720,399,409,White,0500000US53017
2829,"Cattaraugus County, New York",76479,68357,67590,1740,1125,555,2013,0,710,3719,38307,34412,33913,948,692,279,912,0,365,1647,38172,33945,33677,792,433,276,1101,0,345,2072,89.38009127,88.37720158,2.275134351,1.470992037,0.725689405,2.632095085,0,0.928359419,4.862772787,76479,68357,1125,67590,1740,0,710,3719,2013,555,White,0500000US36009
2830,"Dodge County, Wisconsin",88818,79899,78086,5696,2374,478,404,32,1041,4590,46831,41076,40247,3140,2119,236,285,11,610,2494,41987,38823,37839,2556,255,242,119,21,431,2096,89.9581166,87.9168637,6.413114459,2.672881623,0.538179198,0.454862753,0.036028733,1.172059718,5.167871377,88818,79899,2374,78086,5696,32,1041,4590,404,478,White,0500000US55027
