"GEO_ID","NAME","B19001F_001E","B19001F_001M","B19001F_002E","B19001F_002M","B19001F_003E","B19001F_003M","B19001F_004E","B19001F_004M","B19001F_005E","B19001F_005M","B19001F_006E","B19001F_006M","B19001F_007E","B19001F_007M","B19001F_008E","B19001F_008M","B19001F_009E","B19001F_009M","B19001F_010E","B19001F_010M","B19001F_011E","B19001F_011M","B19001F_012E","B19001F_012M","B19001F_013E","B19001F_013M","B19001F_014E","B19001F_014M","B19001F_015E","B19001F_015M","B19001F_016E","B19001F_016M","B19001F_017E","B19001F_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"0500000US56009","Converse County, Wyoming","15","27","0","20","1","2","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","14","27","0","20",
"0500000US56011","Crook County, Wyoming","12","15","0","18","0","18","0","18","0","18","0","18","2","4","9","14","0","18","0","18","0","18","0","18","1","2","0","18","0","18","0","18","0","18",
"0500000US56013","Fremont County, Wyoming","214","65","6","10","11","17","0","27","7","11","18","20","0","27","4","6","31","25","23","29","27","17","28","19","41","34","4","7","14","16","0","27","0","27",
"0500000US56015","Goshen County, Wyoming","120","69","2","3","0","20","0","20","8","14","46","51","0","20","0","20","0","20","0","20","9","15","26","32","0","20","0","20","29","34","0","20","0","20",
"0500000US56017","Hot Springs County, Wyoming","32","38","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","32","38","0","13","0","13","0","13","0","13",
"0500000US56019","Johnson County, Wyoming","47","64","0","18","0","18","38","61","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","9","19","0","18",
"0500000US56021","Laramie County, Wyoming","1356","338","40","39","31","39","21","30","11","23","27","24","76","70","33","39","12","20","24","35","74","80","215","147","274","147","212","166","61","62","205","158","40","50",
"0500000US56023","Lincoln County, Wyoming","40","30","0","24","0","24","0","24","0","24","6","12","0","24","0","24","0","24","3","5","11","14","7","10","0","24","5","8","2","4","6","9","0","24",
"0500000US56025","Natrona County, Wyoming","556","180","16","26","29","33","21","27","9","15","13","19","0","30","46","58","26","32","0","30","23","26","117","106","131","121","79","86","5","10","9","16","32","50",
"0500000US56027","Niobrara County, Wyoming","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US56029","Park County, Wyoming","356","182","14","26","48","72","0","27","18","26","15","28","0","27","0","27","7","13","0","27","0","27","131","137","8","14","39","44","46","48","30","46","0","27",
"0500000US56031","Platte County, Wyoming","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US56033","Sheridan County, Wyoming","85","51","2","5","0","27","13","21","2","5","0","27","0","27","0","27","0","27","0","27","10","19","0","27","26","26","0","27","0","27","0","27","32","36",
"0500000US56035","Sublette County, Wyoming","34","41","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","3","5","0","18","9","17","22","35",
"0500000US56037","Sweetwater County, Wyoming","743","226","66","65","0","27","0","27","13","22","89","116","15","33","6","10","7","15","0","27","183","126","24","23","50","47","32","37","47","45","86","75","125","138",
"0500000US56039","Teton County, Wyoming","501","189","0","24","16","26","0","24","0","24","27","53","0","24","0","24","0","24","0","24","0","24","19","31","195","154","15","27","61","70","35","53","133","102",
"0500000US56041","Uinta County, Wyoming","151","69","0","24","53","50","3","6","0","24","0","24","0","24","0","24","0","24","0","24","4","7","52","48","12","19","10","19","1","2","0","24","16","25",
"0500000US56043","Washakie County, Wyoming","107","64","0","18","0","18","4","7","42","59","11","22","0","18","14","24","0","18","0","18","23","32","0","18","7","11","0","18","0","18","0","18","6","10",
"0500000US56045","Weston County, Wyoming","52","59","0","18","0","18","0","18","0","18","6","10","0","18","0","18","0","18","0","18","0","18","0","18","46","59","0","18","0","18","0","18","0","18",
"0500000US72001","Adjuntas Municipio, Puerto Rico","472","141","98","54","130","81","80","70","56","47","16","24","14","17","16","26","13","20","31","36","18","29","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US72003","Aguada Municipio, Puerto Rico","520","170","167","103","95","63","24","30","64","62","26","32","46","43","39","60","18","29","0","32","7","13","0","32","10","16","15","25","9","15","0","32","0","32",
"0500000US72005","Aguadilla Municipio, Puerto Rico","2771","328","758","222","271","103","273","113","231","118","103","67","135","82","92","64","168","111","75","66","119","76","203","88","185","100","68","41","15","23","41","44","34","30",
"0500000US72007","Aguas Buenas Municipio, Puerto Rico","2045","382","587","194","174","90","203","94","147","123","143","85","163","109","168","122","55","44","32","37","43","49","110","84","112","102","0","28","35","40","19","31","54","65",
"0500000US72009","Aibonito Municipio, Puerto Rico","411","127","65","51","27","32","75","52","12","20","29","27","20","32","9","14","9","16","20","22","30","25","56","57","0","28","0","28","8","13","28","44","23","36",
"0500000US72011","Añasco Municipio, Puerto Rico","898","214","174","106","117","78","97","66","124","114","48","60","80","62","0","28","48","54","56","49","44","43","32","50","66","66","0","28","0","28","12","19","0","28",
"0500000US72013","Arecibo Municipio, Puerto Rico","10019","613","3229","402","1369","256","695","169","791","212","648","184","430","148","376","166","406","153","394","141","564","180","397","171","239","119","229","110","103","86","22","27","127","91",
"0500000US72015","Arroyo Municipio, Puerto Rico","845","194","170","105","121","93","121","107","68","51","96","65","20","26","58","69","0","24","0","24","66","71","26","42","12","19","28","35","0","24","48","62","11","20",
"0500000US72017","Barceloneta Municipio, Puerto Rico","1798","323","504","196","68","56","117","79","116","91","144","116","145","96","85","96","121","135","115","69","131","103","27","44","128","108","46","73","17","28","0","28","34","29",
"0500000US72019","Barranquitas Municipio, Puerto Rico","890","250","243","140","78","77","56","50","15","25","30","29","90","87","40","46","78","71","11","17","91","81","21","36","75","74","11","19","23","37","0","28","28","32",
"0500000US72021","Bayamón Municipio, Puerto Rico","22534","972","4132","449","1762","292","1684","323","1680","311","1481","278","1428","285","1131","305","1024","200","1034","229","1644","272","1731","312","1824","288","797","218","431","145","513","135","238","114",
"0500000US72023","Cabo Rojo Municipio, Puerto Rico","5328","540","1207","272","664","193","481","165","344","137","454","136","304","127","326","148","116","81","178","105","196","89","375","175","438","156","83","91","91","69","0","32","71","64",
"0500000US72025","Caguas Municipio, Puerto Rico","11948","778","2365","374","1206","290","827","233","834","259","600","233","935","239","604","186","506","182","404","182","834","275","690","216","1054","308","472","213","216","125","167","118","234","116",
"0500000US72027","Camuy Municipio, Puerto Rico","1335","285","180","101","80","62","151","106","132","125","47","52","276","145","50","50","28","35","34","43","71","72","11","17","198","109","17","28","53","62","7","11","0","32",
"0500000US72029","Canóvanas Municipio, Puerto Rico","6430","560","1375","297","727","181","844","260","616","179","484","137","308","136","346","136","188","97","266","140","316","135","370","164","237","113","26","31","107","89","123","99","97","63",
"0500000US72031","Carolina Municipio, Puerto Rico","20539","1103","3479","498","1371","275","1719","387","1772","298","1667","332","1200","338","928","269","861","201","1068","295","1412","335","1756","344","1531","343","733","229","200","109","445","230","397","159",
"0500000US72033","Cataño Municipio, Puerto Rico","1658","274","383","111","158","88","135","80","71","46","140","90","87","61","108","70","34","31","27","34","65","41","189","94","145","99","22","25","0","28","94","68","0","28",
"0500000US72035","Cayey Municipio, Puerto Rico","4618","580","1078","283","309","137","478","145","485","177","166","83","311","145","211","92","256","126","229","131","281","137","228","134","262","149","139","94","114","105","0","32","71","56",
"0500000US72037","Ceiba Municipio, Puerto Rico","2708","317","361","128","348","138","548","164","347","135","155","89","104","77","119","83","118","89","124","85","180","107","159","105","65","62","15","25","19","30","24","24","22","34",
"0500000US72039","Ciales Municipio, Puerto Rico","475","163","77","66","93","72","45","41","39","45","41","39","15","24","20","21","63","75","20","32","45","50","17","28","0","24","0","24","0","24","0","24","0","24",
"0500000US72041","Cidra Municipio, Puerto Rico","4531","446","943","250","421","145","318","125","576","176","400","142","366","130","169","86","125","102","190","127","217","124","341","141","114","80","119","81","83","62","126","95","23","25",
"0500000US72043","Coamo Municipio, Puerto Rico","618","147","132","65","122","80","91","57","78","60","56","38","39","27","0","32","7","10","25","30","21","27","14","25","9","14","0","32","0","32","10","16","14","25",
"0500000US72045","Comerío Municipio, Puerto Rico","600","174","143","85","148","96","82","73","35","49","46","47","36","37","21","25","0","24","5","8","27","33","13","22","23","26","9","15","12","18","0","24","0","24",
"0500000US72047","Corozal Municipio, Puerto Rico","1350","284","343","158","164","107","93","78","49","45","95","83","57","48","109","85","19","31","36","41","46","57","92","61","149","113","24","39","50","78","24","38","0","32",
"0500000US72049","Culebra Municipio, Puerto Rico","301","57","25","19","39","29","13","12","27","28","58","34","17","15","33","20","15","14","17","20","13","15","23","18","11","12","10","16","0","15","0","15","0","15",
"0500000US72051","Dorado Municipio, Puerto Rico","1042","254","164","93","33","36","65","58","79","61","55","54","140","94","38","28","15","24","63","50","106","95","43","50","68","51","73","60","39","65","18","29","43","35",
"0500000US72053","Fajardo Municipio, Puerto Rico","4331","469","758","205","503","200","536","195","327","130","324","147","280","124","145","90","337","123","251","133","301","133","183","87","205","118","104","78","33","43","20","32","24","28",
"0500000US72054","Florida Municipio, Puerto Rico","863","258","387","171","151","138","99","105","18","30","25","38","19","33","34","54","71","75","0","24","0","24","26","42","0","24","33","56","0","24","0","24","0","24",
"0500000US72055","Guánica Municipio, Puerto Rico","1728","230","561","158","139","75","227","117","110","53","248","124","44","43","65","56","136","91","42","41","73","57","16","19","26","32","24","37","0","24","13","20","4","8",
"0500000US72057","Guayama Municipio, Puerto Rico","1930","441","584","210","323","164","143","98","95","85","24","20","28","43","172","114","119","83","7","12","166","109","92","73","153","180","0","32","0","32","24","38","0","32",
"0500000US72059","Guayanilla Municipio, Puerto Rico","807","188","295","113","75","45","59","56","0","24","47","37","44","38","48","60","43","34","52","58","53","50","62","36","10","15","10","15","0","24","9","13","0","24",
"0500000US72061","Guaynabo Municipio, Puerto Rico","8878","610","1281","302","637","178","493","167","629","168","312","162","325","142","434","161","437","176","349","138","505","187","827","199","857","218","552","152","278","134","316","143","646","193",
"0500000US72063","Gurabo Municipio, Puerto Rico","4460","579","545","236","165","100","431","194","248","107","113","85","284","162","318","229","197","117","256","157","137","89","663","256","418","199","404","240","31","35","132","87","118","90",
"0500000US72065","Hatillo Municipio, Puerto Rico","1578","340","118","89","70","66","117","100","221","112","74","74","166","120","34","56","25","41","104","91","121","100","147","95","157","101","113","101","0","32","49","58","62","72",
"0500000US72067","Hormigueros Municipio, Puerto Rico","3579","351","494","181","522","152","438","180","402","128","311","138","130","83","159","100","169","87","73","49","236","110","289","127","221","126","83","54","26","25","26","33","0","24",
"0500000US72069","Humacao Municipio, Puerto Rico","13874","810","2034","349","1800","351","1427","255","1619","319","1046","271","962","220","841","226","660","202","603","181","873","272","572","189","663","246","396","184","160","98","154","105","64","58",
"0500000US72071","Isabela Municipio, Puerto Rico","3564","434","1041","280","495","161","287","131","392","147","183","118","220","135","99","75","162","103","85","72","182","114","102","80","131","92","138","99","28","30","0","32","19","31",
"0500000US72073","Jayuya Municipio, Puerto Rico","1604","307","572","200","219","123","88","79","128","80","115","101","104","83","78","57","85","92","83","93","33","37","53","65","29","51","0","24","0","24","17","29","0","24",
"0500000US72075","Juana Díaz Municipio, Puerto Rico","613","159","113","72","59","47","48","35","10","17","18","19","26","32","13","20","53","42","31","28","35","30","62","60","56","41","49","45","30","27","10","15","0","32",
"0500000US72077","Juncos Municipio, Puerto Rico","3924","518","795","247","348","156","428","184","400","186","346","158","329","147","141","96","159","99","54","49","297","169","172","104","278","155","39","48","38","65","100","79","0","32",
"0500000US72079","Lajas Municipio, Puerto Rico","3137","446","870","239","492","217","527","209","225","111","265","124","101","78","95","83","48","56","117","90","139","105","118","79","100","94","24","41","16","26","0","28","0","28",
"0500000US72081","Lares Municipio, Puerto Rico","1135","221","416","131","89","62","231","116","66","64","99","72","28","26","78","71","51","54","6","10","18","31","20","23","33","41","0","28","0","28","0","28","0","28",
"0500000US72083","Las Marías Municipio, Puerto Rico","717","175","261","106","72","56","82","46","26","24","30","26","48","41","44","51","15","23","33","39","22","21","51","57","18","22","5","9","10","16","0","21","0","21",
"0500000US72085","Las Piedras Municipio, Puerto Rico","9075","689","1818","386","1177","265","827","288","681","272","299","145","536","209","547","206","406","192","401","179","711","253","406","197","553","210","228","154","318","167","52","53","115","110",
"0500000US72087","Loíza Municipio, Puerto Rico","3491","336","899","177","389","133","354","137","265","99","198","92","266","119","226","111","182","106","104","62","230","102","137","70","138","76","21","32","60","50","22","26","0","28",
"0500000US72089","Luquillo Municipio, Puerto Rico","2273","319","554","195","219","116","350","158","262","117","138","104","141","70","132","84","76","57","64","53","75","66","55","53","47","47","41","39","40","39","15","22","64","44",
"0500000US72091","Manatí Municipio, Puerto Rico","2465","367","687","199","468","158","306","131","169","91","85","74","151","63","174","92","50","47","30","41","83","63","81","64","113","74","25","27","0","32","43","53","0","32",
"0500000US72093","Maricao Municipio, Puerto Rico","580","154","152","77","50","54","24","25","90","62","64","51","113","71","0","21","18","29","37","41","0","21","0","21","32","38","0","21","0","21","0","21","0","21",
